C,1000000607
C,1000002750
C,1000003706
C,1000001610
C,1000006452
C,1000002349
C,1000003638
C,1000005621
C,1000001677
C,1000001713
C,1000006107
C,1000007178
C,1000005330
C,1000000544
C,1000001952
C,1000002670
C,1000003492
C,1000005481
C,1000001983
C,1000001974
C,1000005005
C,1000003920
C,1000001257
C,1000004116
C,1000005306
C,1000000763
C,1000007492
C,1000004804
C,1000006343
C,1000001508
C,1000004196
C,1000002574
C,1000005926
C,1000001570
C,1000004798
C,1000003528
C,1000005630
C,1000003257
C,1000004139
C,1000001803
C,1000005993
C,1000007739
C,1000001440
C,1000002214
C,1000003176
C,1000003119
C,1000000674
C,1000004482
C,1000004482
C,1000003220
C,1000004408
C,1000004500
C,1000001733
C,1000006378
C,1000002571
C,1000004860
C,1000006512
C,1000005779
C,1000006354
C,1000007830
C,1000006638
C,1000006869
C,1000000011
C,1000005943
C,1000007858
C,1000003139
C,1000006570
C,1000006930
C,1000001109
C,1000001417
C,1000002856
C,1000001082
C,1000006493
C,1000001392
C,1000006361
C,1000005574
C,1000006532
C,1000000044
C,1000002162
C,1000004953
C,1000002896
C,1000000177
C,1000005646
C,1000004292
C,1000003567
C,1000000852
C,1000003779
C,1000005067
C,1000003826
C,1000007278
C,1000005879
C,1000007047
C,1000001603
C,1000001543
C,1000001562
C,1000007040
C,1000007405
C,1000001519
C,1000002886
C,1000002227
C,1000007559
C,1000002055
C,1000007016
C,1000004005
C,1000005285
C,1000001770
C,1000004044
C,1000003431
C,1000001432
C,1000004584
C,1000001209
C,1000002489
C,1000001280
C,1000002141
C,1000006740
C,1000001234
C,1000006991
C,1000001306
C,1000001011
C,1000000388
C,1000005353
C,1000001950
C,1000000232
C,1000006064
C,1000002180
C,1000002225
C,1000007118
C,1000006762
C,1000005135
C,1000003281
C,1000005407
C,1000000396
C,1000003097
C,1000006675
C,1000001947
C,1000000772
C,1000007242
C,1000000118
C,1000001175
C,1000007605
C,1000004418
C,1000003117
C,1000002563
C,1000005005
C,1000005323
C,1000006524
C,1000002579
C,1000002218
C,1000003295
C,1000002937
C,1000002097
C,1000003784
C,1000004125
C,1000005150
C,1000000273
C,1000003789
C,1000002052
C,1000004278
C,1000007359
C,1000001711
C,1000007207
C,1000003801
C,1000001760
C,1000007783
C,1000003168
C,1000006315
C,1000000415
C,1000002098
C,1000004486
C,1000006454
C,1000005435
C,1000005346
C,1000007156
C,1000004539
C,1000003243
C,1000002119
C,1000001417
C,1000006461
C,1000004740
C,1000005645
C,1000006968
C,1000005982
C,1000004073
C,1000007605
C,1000000322
C,1000006202
C,1000007190
C,1000004440
C,1000003206
C,1000002154
C,1000006912
C,1000000353
C,1000004517
C,1000001389
C,1000001199
C,1000000202
C,1000004967
C,1000000917
C,1000007597
C,1000002862
C,1000002539
C,1000004451
C,1000001463
C,1000004721
C,1000004126
C,1000007856
C,1000002225
C,1000001133
C,1000006828
C,1000000461
C,1000003710
C,1000000895
C,1000005507
C,1000007895
C,1000007234
C,1000000509
C,1000003621
C,1000002791
C,1000006542
C,1000000649
C,1000006618
C,1000006681
C,1000001229
C,1000001420
C,1000001098
C,1000006166
C,1000005609
C,1000004876
C,1000001180
C,1000005379
C,1000007347
C,1000001338
C,1000000917
C,1000001522
C,1000003308
C,1000007517
C,1000001070
C,1000004224
C,1000007559
C,1000007786
C,1000002529
C,1000006698
C,1000003740
C,1000001138
C,1000007194
C,1000007090
C,1000000153
C,1000007324
C,1000007878
C,1000000270
C,1000005468
C,1000004899
C,1000007642
C,1000003917
C,1000004562
C,1000000767
C,1000001277
C,1000002456
C,1000001542
C,1000002783
C,1000001991
C,1000002470
C,1000007929
C,1000005506
C,1000003222
C,1000000418
C,1000000237
C,1000003297
C,1000003503
C,1000001669
C,1000000849
C,1000004653
C,1000002076
C,1000000106
C,1000007030
C,1000003212
C,1000004769
C,1000006243
C,1000002342
C,1000000327
C,1000004385
C,1000003868
C,1000001379
C,1000001968
C,1000005873
C,1000007581
C,1000002437
C,1000005897
C,1000000477
C,1000007813
C,1000007821
C,1000007435
C,1000002027
C,1000000199
C,1000000665
C,1000001080
C,1000001589
C,1000001406
C,1000001999
C,1000004440
C,1000000094
C,1000004262
C,1000000769
C,1000005277
C,1000003456
C,1000003834
C,1000006509
C,1000002996
C,1000003834
C,1000005329
C,1000000220
C,1000004356
C,1000000146
C,1000006667
C,1000006635
C,1000000594
C,1000003637
C,1000004799
C,1000003704
C,1000001496
C,1000002735
C,1000001464
C,1000001579
C,1000001449
C,1000002871
C,1000003678
C,1000005874
C,1000006730
C,1000005099
C,1000000973
C,1000005822
C,1000000374
C,1000003499
C,1000007886
C,1000004772
C,1000007664
C,1000003482
C,1000002125
C,1000001361
C,1000005086
C,1000006222
C,1000004856
C,1000006929
C,1000007243
C,1000004239
C,1000003199
C,1000002318
C,1000001637
C,1000001397
C,1000001456
C,1000006244
C,1000005357
C,1000004339
C,1000001677
C,1000003325
C,1000004869
C,1000006433
C,1000002807
C,1000004146
C,1000007876
C,1000005327
C,1000004263
C,1000005190
C,1000006174
C,1000006020
C,1000002226
C,1000001793
C,1000005137
C,1000007386
C,1000000773
C,1000005835
C,1000002674
C,1000005811
C,1000005381
C,1000000297
C,1000005390
C,1000006680
C,1000001154
C,1000005426
C,1000002751
C,1000003030
C,1000006433
C,1000003581
C,1000002687
C,1000003549
C,1000001778
C,1000003849
C,1000000008
C,1000001595
C,1000006630
C,1000002412
C,1000006960
C,1000003597
C,1000004568
C,1000006720
C,1000001793
C,1000006866
C,1000001458
C,1000007604
C,1000001035
C,1000000658
C,1000005246
C,1000002945
C,1000007846
C,1000003451
C,1000007068
C,1000007384
C,1000002915
C,1000001483
C,1000007615
C,1000002516
C,1000005640
C,1000003921
C,1000007727
C,1000006718
C,1000000544
C,1000004737
C,1000004598
C,1000003411
C,1000006727
C,1000004995
C,1000004940
C,1000001637
C,1000006125
C,1000005500
C,1000000213
C,1000003905
C,1000004014
C,1000003724
C,1000002637
C,1000006952
C,1000007107
C,1000007141
C,1000005959
C,1000003914
C,1000000329
C,1000006720
C,1000002297
C,1000005727
C,1000003122
C,1000003386
C,1000001953
C,1000007031
C,1000002603
C,1000003993
C,1000005298
C,1000001329
C,1000006357
C,1000003810
C,1000004221
C,1000004802
C,1000004025
C,1000006988
C,1000000994
C,1000007232
C,1000005686
C,1000003224
C,1000005870
C,1000006260
C,1000001952
C,1000003328
C,1000000271
C,1000001361
C,1000007807
C,1000001870
C,1000006593
C,1000005076
C,1000002489
C,1000006630
C,1000006838
C,1000003001
C,1000006797
C,1000000309
C,1000004316
C,1000000286
C,1000005098
C,1000000865
C,1000005832
C,1000003325
C,1000001808
C,1000003192
C,1000000472
C,1000001524
C,1000000959
C,1000000684
C,1000007269
C,1000000839
C,1000004166
C,1000001575
C,1000004249
C,1000007568
C,1000002666
C,1000003543
C,1000001527
C,1000006035
C,1000005887
C,1000002318
C,1000000847
C,1000001847
C,1000003018
C,1000007889
C,1000003731
C,1000001380
C,1000006061
C,1000006121
C,1000003073
C,1000000884
C,1000002987
C,1000005387
C,1000007004
C,1000005298
C,1000004544
C,1000003264
C,1000001448
C,1000007482
C,1000007177
C,1000006749
C,1000000615
C,1000006821
C,1000003234
C,1000004461
C,1000002193
C,1000000282
C,1000003673
C,1000005123
C,1000007592
C,1000002072
C,1000003622
C,1000002230
C,1000003280
C,1000000640
C,1000001679
C,1000007811
C,1000007884
C,1000007369
C,1000007936
C,1000003868
C,1000005271
C,1000000556
C,1000005803
C,1000004138
C,1000002510
C,1000002244
C,1000005402
C,1000003113
C,1000007846
C,1000005816
C,1000000929
C,1000003735
C,1000000487
C,1000001855
C,1000007604
C,1000004832
C,1000003536
C,1000003174
C,1000007480
C,1000001805
C,1000000440
C,1000005103
C,1000003614
C,1000000672
C,1000003621
C,1000000403
C,1000002207
C,1000001169
C,1000000623
C,1000000961
C,1000004959
C,1000001093
C,1000003469
C,1000001723
C,1000002621
C,1000000543
C,1000006994
C,1000002218
C,1000003251
C,1000003537
C,1000002390
C,1000005292
C,1000007188
C,1000000412
C,1000001512
C,1000001341
C,1000004020
C,1000004971
C,1000004187
C,1000007163
C,1000001143
C,1000002780
C,1000001697
C,1000003776
C,1000005081
C,1000006885
C,1000002872
C,1000004242
C,1000005347
C,1000006861
C,1000000618
C,1000007810
C,1000007808
C,1000003866
C,1000007055
C,1000000400
C,1000002356
C,1000000977
C,1000000262
C,1000006312
C,1000000167
C,1000004656
C,1000000944
C,1000006760
C,1000001370
C,1000004409
C,1000005277
C,1000002594
C,1000000064
C,1000002036
C,1000003497
C,1000003983
C,1000006217
C,1000003591
C,1000002183
